Car_ID,num__0,num__1,num__2,num__3,num__4,num__5,num__6,num__7,nominal__Brand_Honda,nominal__Brand_Hyundai,nominal__Brand_Kia,nominal__Brand_Mahindra,nominal__Brand_Maruti,nominal__Brand_Renault,nominal__Brand_Skoda,nominal__Brand_Tata,nominal__Brand_Toyota,nominal__Brand_Volkswagen,nominal__Fuel_Type_CNG,nominal__Fuel_Type_Diesel,nominal__Fuel_Type_Electric,nominal__Fuel_Type_Petrol,nominal__Transmission_Automatic,nominal__Transmission_Manual,nominal__City_Ahmedabad,nominal__City_Bengaluru,nominal__City_Chandigarh,nominal__City_Delhi,nominal__City_Hyderabad,nominal__City_Jaipur,nominal__City_Kochi,nominal__City_Lucknow,nominal__City_Mumbai,nominal__City_Pune,nominal__Seller_Type_Certified Dealer,nominal__Seller_Type_Dealer,nominal__Seller_Type_Individual,Resale_Price_Lakh
CAR0001,0.4224857987970934,-0.10214457087337496,-0.40293412789545124,-0.6699113821678763,-0.755751510402082,0.0,-0.3738212228476445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.38
CAR0288,0.7254448029765217,-0.3406625813110535,0.175217453391115,0.7791104566949411,1.7246637032252639,0.0,1.0712863231942564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.95
CAR0275,-0.4863912137411916,0.2676586817118348,-0.8587844131406285,-0.10413278998716662,0.484456096411591,0.0,-1.6583612637737786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.43
CAR0292,0.7254448029765217,-0.19230601811785825,1.0869180238814695,1.5429115561388986,0.484456096411591,0.0,-1.5780775112158953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.99
CAR0101,1.02840380715595,-1.0253525686143787,-0.12275297696426915,0.926841533542126,1.7246637032252639,0.0,-0.21325371773187773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.26
CAR0193,0.7254448029765217,-0.7043608581580788,0.32642632849683234,-1.3771346223937637,0.484456096411591,0.0,1.1515700757521399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.82
CAR0276,0.11952679461766508,-0.5749692890404473,-0.767614356091593,-0.1889995788142736,-0.755751510402082,0.0,-0.21325371773187773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.96
CAR0104,-0.4863912137411916,0.6193165897418853,-1.6303944081653918,-1.782609280123272,-0.755751510402082,0.0,-1.497793758658012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.36
CAR0172,-0.18343220956176326,0.2730287992593119,-0.3895921683272997,-0.764207814197995,2.3447675066321003,0.0,-0.9358074907528282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.07
CAR0099,-1.3952682262794767,1.1458990109368596,1.5071897502782425,0.17561329170218357,-0.755751510402082,0.0,1.6332725910994401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.73
CAR0037,0.7254448029765217,-0.7699328197904303,-0.5563666629291938,-0.14185136279921445,-0.755751510402082,0.0,0.7501513129627229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.78
CAR0250,-0.7893502179206199,-0.2235657549994879,-1.0611374665909268,-1.5594410576519924,0.484456096411591,0.0,-0.13296996517399434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.19
CAR0062,0.11952679461766508,0.19937339752917915,-0.8031929149399971,-1.037667467085338,1.7246637032252639,0.0,-0.5343887279634113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.35
CAR0151,-1.0923092221000483,0.6090851026251132,1.0468921451770148,0.08446007407306994,0.484456096411591,0.0,-1.1766587484264783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.57
CAR0048,-0.4863912137411916,0.4116343595373514,-1.43915965435522,-0.13242171959620228,-0.755751510402082,0.0,-0.13296996517399434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79
CAR0230,0.4224857987970934,-0.33435975913690935,1.5561102686947983,0.5653718774266726,-0.755751510402082,0.0,-1.738645016331662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.73
CAR0280,-0.4863912137411916,-0.8314630613738911,-0.22948865350948136,-0.37130601407250174,-0.755751510402082,0.0,0.5895838078469561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.94
CAR0012,0.7254448029765217,-0.31036381283265657,0.8045132130222621,-0.5190370909196875,-0.755751510402082,0.0,-1.4175100061001285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.53
CAR0317,0.11952679461766508,-0.3620582601712647,-0.0560431791235115,-0.4561728028996087,-0.755751510402082,0.0,1.4727050859836732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.93
CAR0201,1.6343218155148067,-0.9961278236454773,0.09961301583825634,1.0337108231762602,1.7246637032252639,0.0,-1.2569425009843618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.99
CAR0287,-1.698227230458905,1.70950697943286,2.7991361684609157,-0.8553610318271091,-0.755751510402082,0.0,-1.0160912433107117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
CAR0028,1.3313628113353784,-1.7367518247722609,-0.7298121373151637,0.16304043409816849,-0.755751510402082,0.0,1.0712863231942564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.16
CAR0249,-0.4863912137411916,1.1474535186479713,0.2041250324554433,0.13160829008812908,-0.755751510402082,0.0,0.6698675604048395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.17
CAR0005,-1.0923092221000483,0.7887296664765038,0.7200141357573024,1.756650135407167,0.484456096411591,0.0,0.5895838078469561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.93
CAR0123,-0.18343220956176326,0.060513463262048636,0.015113938573296654,-0.6133335229498058,-0.755751510402082,0.0,-0.6146724805212946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.25
CAR0033,0.11952679461766508,-0.5495884176844767,0.7555926946057065,0.41135437177747924,-0.755751510402082,0.0,-1.0160912433107117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.94
CAR0232,0.7254448029765217,0.26211898150496377,-0.20058107444515305,-1.5500114144489805,2.3447675066321003,0.0,-0.9358074907528282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.15
CAR0163,-1.0923092221000483,0.8647026978850213,-0.22059401379738036,1.4674744105148045,-0.755751510402082,0.0,-0.3738212228476445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.72
CAR0238,1.6343218155148067,-1.2605071896407427,-0.3562372694069209,0.6408090230507674,0.484456096411591,0.0,0.10788129249965579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.96
CAR0284,1.6343218155148067,-1.747407268537518,1.0335501856088634,0.571658306228681,-0.755751510402082,0.0,-0.21325371773187773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.36
CAR0139,-0.4863912137411916,0.9218803178773691,0.1640991537509887,-0.11984886199218632,0.484456096411591,0.0,-1.6583612637737786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.37
CAR0063,-0.4863912137411916,0.05316488135497476,0.12184961511850888,0.10331936047909342,-0.755751510402082,0.0,0.6698675604048395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.03
CAR0216,1.3313628113353784,-0.4344135281793767,-0.8476661135005022,1.058856538384292,0.484456096411591,0.0,-0.8555237381949448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.92
CAR0136,0.7254448029765217,0.5419303695050843,-0.9632964297578155,-0.3273010124584472,-0.755751510402082,0.0,-0.2935374702897611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.08
CAR0299,-0.7893502179206199,1.5995043610392772,2.7991361684609157,2.616712175881872,1.7246637032252639,0.0,-0.5343887279634113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.75
CAR0129,-1.0923092221000483,1.1467469242338297,-0.6764442990425575,0.05931435886503804,-0.755751510402082,0.0,0.18816504505753917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.22
CAR0311,1.6343218155148067,-1.6603548367152583,-0.8587844131406285,-0.08527350358114313,-0.755751510402082,0.0,1.3121375808679065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.95
CAR0009,-0.7893502179206199,0.909613838847869,-0.2917511314941885,1.2317333304395088,-0.755751510402082,0.0,-0.8555237381949448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.61
CAR0071,0.11952679461766508,0.6162075743196618,-1.4102520752908916,-1.2922678335666573,0.484456096411591,0.0,0.26844879761542256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.32
CAR0283,-1.698227230458905,0.6829666145677713,0.1062839956223321,0.15046757649415254,1.7246637032252639,0.0,-1.4175100061001285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2
CAR0065,0.11952679461766508,-0.10728857820832667,0.3775705068414132,-1.0911021119024047,0.484456096411591,0.0,0.5895838078469561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.07
CAR0045,1.3313628113353784,0.41728711485048514,-1.6303944081653918,-1.3991371232007914,-0.755751510402082,0.0,-1.0963749958685949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.26
CAR0015,-0.7893502179206199,0.2570880292762747,-1.6303944081653918,-0.05069814517009995,-0.755751510402082,0.0,-0.7752399856370614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.07
CAR0157,-0.4863912137411916,0.08962515312468744,0.6777645971248226,0.3673493701634248,-0.755751510402082,0.0,0.027597539941772414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3
CAR0041,-0.4863912137411916,0.6171402789463288,0.28417678986435246,-0.2550070812353562,-0.755751510402082,0.0,-1.4175100061001285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9
CAR0306,-1.698227230458905,0.7969261616805476,0.5576869610114589,-1.7040289200981735,0.484456096411591,0.0,1.3121375808679065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
CAR0124,-1.3952682262794767,1.1184266201150297,-1.6170524485972404,-1.5122928416369332,-0.755751510402082,0.0,1.1515700757521399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
CAR0295,-0.7893502179206199,0.2689022878807243,-1.5147640919080787,-1.917767499366442,0.484456096411591,0.0,0.6698675604048395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.95
CAR0262,-1.3952682262794767,-2.0469185088039095,0.5932655198598629,-0.16071064920523795,-0.755751510402082,0.0,0.42901630273118935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.9
CAR0217,0.4224857987970934,-1.4318422031818265,-1.6303944081653918,-1.2985542623686652,0.484456096411591,0.0,0.9107188180784896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.79
CAR0154,0.4224857987970934,-1.0598909035776258,0.13963889454271092,-0.9213685342481921,-0.755751510402082,0.0,1.0712863231942564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.22
CAR0024,1.3313628113353784,-0.7070176531552517,0.6110547992840649,0.5936608070357082,0.484456096411591,0.0,0.027597539941772414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.74
CAR0279,0.11952679461766508,-0.9127779465533201,-0.9143759113412598,-0.44359994529559277,-0.755751510402082,0.0,-0.2935374702897611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.45
CAR0237,-0.7893502179206199,0.5731335788335826,-1.6303944081653918,-2.5978805153836713,-0.755751510402082,0.0,1.1515700757521399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.98
CAR0208,-0.4863912137411916,0.9709462339953701,0.9712877076241562,0.7445350982838979,1.7246637032252639,0.0,-1.4175100061001285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.86
CAR0213,-1.698227230458905,1.034341884832165,-0.9699674095418912,-0.6416224525588415,0.484456096411591,0.0,-0.3738212228476445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2
CAR0293,0.11952679461766508,-0.46392091091393484,-0.20725205422922882,0.3390604405543891,-0.755751510402082,0.0,0.6698675604048395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.85
CAR0252,-0.18343220956176326,-0.07455912494528227,-0.7053518781068859,0.46793223099555054,1.7246637032252639,0.0,1.1515700757521399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.25
CAR0312,1.3313628113353784,-1.1127441657554265,0.15742817396691297,0.5276533046146257,-0.755751510402082,0.0,0.7501513129627229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.03
CAR0202,1.3313628113353784,-0.49908104896162675,-0.05159585926746099,-0.8647906750301212,1.7246637032252639,0.0,1.3121375808679065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.68
CAR0162,1.3313628113353784,-1.1863713037089936,0.11295497540640786,-0.7139163837819317,-0.755751510402082,0.0,0.34873255017330596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.65
CAR0044,0.11952679461766508,-0.004521486615555135,-0.16722617552477423,0.4333568725845074,-0.755751510402082,0.0,-1.0963749958685949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.39
CAR0218,-0.7893502179206199,0.37401527292844633,1.6050307871113538,1.2694519032515559,2.3447675066321003,0.0,0.5093000552890727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.21
CAR0191,-0.4863912137411916,0.9591602391674863,1.5939124874712276,0.8419747447150199,-0.755751510402082,0.0,0.42901630273118935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.24
CAR0260,1.02840380715595,-1.1630254242657512,0.9801823473362572,0.8828365319280707,-0.755751510402082,0.0,-0.3738212228476445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.73
CAR0106,1.3313628113353784,-1.101269072469765,0.07070543677392803,1.1877283288254536,2.3447675066321003,0.0,1.5529888385415567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.07
CAR0054,1.3313628113353784,-1.2036122074140514,-1.6303944081653918,0.4019247285744679,-0.755751510402082,0.0,0.5895838078469561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.33
CAR0002,0.11952679461766508,0.4397568172201918,-0.9566254499737397,-0.1135624331901788,-0.755751510402082,0.0,0.8304350655206063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.83
CAR0050,-1.3952682262794767,1.046806210297625,0.777829293885959,0.5433693766196454,-0.755751510402082,0.0,-0.4541049754055279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2
CAR0081,-1.0923092221000483,0.569515815433177,0.4998718028828022,1.7975119226202185,0.484456096411591,0.0,-1.2569425009843618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.62
CAR0206,-0.7893502179206199,1.4335112012691047,-0.20947571415725408,0.1881861493061995,-0.755751510402082,0.0,0.7501513129627229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.74
